fips,county,state,seniors,agencies,per_1k_seniors,is_desert
27163,Washington County,Minnesota,43979,4,0.09095250005684531,False
15009,Maui County,Hawaii,32982,3,0.09095870474804439,False
28109,Pearl River County,Mississippi,10948,1,0.09134088417975886,False
06045,Mendocino County,California,21829,2,0.09162123780292272,False
20209,Wyandotte County,Kansas,21817,2,0.09167163221341156,False
53005,Benton County,Washington,32722,3,0.09168143756494102,False
06095,Solano County,California,76287,7,0.0917587531296289,False
06115,Yuba County,California,10889,1,0.0918357975939021,False
33017,Strafford County,New Hampshire,21771,2,0.09186532543291534,False
47107,McMinn County,Tennessee,10877,1,0.09193711501333089,False
39123,Ottawa County,Ohio,10852,1,0.09214891264283082,False
39169,Wayne County,Ohio,21693,2,0.09219563914626838,False
37113,Macon County,North Carolina,10832,1,0.09231905465288036,False
45091,York County,South Carolina,43314,4,0.09234889412199289,False
55005,Barron County,Wisconsin,10817,1,0.09244707405010631,False
55135,Waupaca County,Wisconsin,10817,1,0.09244707405010631,False
20015,Butler County,Kansas,10798,1,0.09260974254491573,False
48091,Comal County,Texas,32385,3,0.09263547938860583,False
48471,Walker County,Texas,10762,1,0.0929195316855603,False
12105,Polk County,Florida,149631,14,0.09356349954220716,False
17163,St. Clair County,Illinois,42724,4,0.09362419249133976,False
04001,Apache County,Arizona,10662,1,0.09379103357719001,False
18011,Boone County,Indiana,10627,1,0.09409993413004611,False
05033,Crawford County,Arkansas,10623,1,0.09413536665725314,False
25001,Barnstable County,Massachusetts,74234,7,0.09429641404208314,False
10003,New Castle County,Delaware,95161,9,0.09457655972509747,False
17177,Stephenson County,Illinois,10543,1,0.09484966328369535,False
39005,Ashland County,Ohio,10481,1,0.09541074324968991,False
42095,Northampton County,Pennsylvania,62869,6,0.09543654265218152,False
01015,Calhoun County,Alabama,20939,2,0.09551554515497397,False
55085,Oneida County,Wisconsin,10448,1,0.09571209800918837,False
42055,Franklin County,Pennsylvania,31287,3,0.09588647041902389,False
39037,Darke County,Ohio,10429,1,0.09588647041902389,False
37083,Halifax County,North Carolina,10426,1,0.0959140610013428,False
42021,Cambria County,Pennsylvania,31109,3,0.0964351152399627,False
17073,Henry County,Illinois,10364,1,0.09648784253184099,False
40041,Delaware County,Oklahoma,10357,1,0.09655305590421938,False
37025,Cabarrus County,North Carolina,30979,3,0.09683979469963525,False
33009,Grafton County,New Hampshire,20645,2,0.09687575684185032,False
55075,Marinette County,Wisconsin,10318,1,0.09691800736576855,False
47031,Coffee County,Tennessee,10307,1,0.09702144173862425,False
53063,Spokane County,Washington,92555,9,0.09723947922856681,False
37175,Transylvania County,North Carolina,10247,1,0.09758953840148336,False
35055,Taos County,New Mexico,10244,1,0.09761811792268646,False
39147,Seneca County,Ohio,10235,1,0.09770395701025891,False
24013,Carroll County,Maryland,30667,3,0.09782502364104738,False
27013,Blue Earth County,Minnesota,10212,1,0.09792401096748922,False
26123,Newaygo County,Michigan,10205,1,0.09799118079372857,False
38035,Grand Forks County,North Dakota,10195,1,0.0980872976949485,False
55133,Waukesha County,Wisconsin,81273,8,0.09843367415993011,False
23019,Penobscot County,Maine,30343,3,0.09886959100945852,False
04003,Cochise County,Arizona,30320,3,0.09894459102902374,False
37169,Stokes County,North Carolina,10099,1,0.09901970492127933,False
01097,Mobile County,Alabama,70108,7,0.0998459519598334,False
33013,Merrimack County,New Hampshire,29975,3,0.10008340283569642,False
21015,Boone County,Kentucky,19967,2,0.10016527269995493,False
19103,Johnson County,Iowa,19951,2,0.10024560172422435,False
12063,Jackson County,Florida,9961,1,0.10039152695512499,False
42107,Schuylkill County,Pennsylvania,29838,3,0.10054293183189222,False
42041,Cumberland County,Pennsylvania,49724,5,0.10055506395302068,False
55095,Polk County,Wisconsin,9935,1,0.10065425264217413,False
36089,St. Lawrence County,New York,19814,2,0.10093873019077419,False
42097,Northumberland County,Pennsylvania,19756,2,0.10123506782749545,False
12015,Charlotte County,Florida,78873,8,0.10142887933766942,False
28087,Lowndes County,Mississippi,9856,1,0.10146103896103897,False
12115,Sarasota County,Florida,167531,17,0.1014737570957017,False
51710,Norfolk city,Virginia,29560,3,0.10148849797023003,False
37191,Wayne County,North Carolina,19691,2,0.10156924483266468,False
19033,Cerro Gordo County,Iowa,9845,1,0.1015744032503809,False
13031,Bulloch County,Georgia,9836,1,0.101667344448963,False
53047,Okanogan County,Washington,9817,1,0.10186411327289395,False
42073,Lawrence County,Pennsylvania,19608,2,0.10199918400652795,False
39085,Lake County,Ohio,48896,5,0.10225785340314136,False
18035,Delaware County,Indiana,19495,2,0.102590407796871,False
46083,Lincoln County,South Dakota,9717,1,0.10291242152927858,False
42071,Lancaster County,Pennsylvania,106580,11,0.10320885719647213,False
22015,Bossier Parish,Louisiana,19355,2,0.10333247222939809,False
17089,Kane County,Illinois,77378,8,0.10338856005582982,False
45021,Cherokee County,South Carolina,9630,1,0.10384215991692627,False
40113,Osage County,Oklahoma,9603,1,0.10413412475268145,False
47149,Rutherford County,Tennessee,38385,4,0.10420737267161652,False
01077,Lauderdale County,Alabama,19172,2,0.1043187982474442,False
42065,Jefferson County,Pennsylvania,9570,1,0.10449320794148381,False
55029,Door County,Wisconsin,9539,1,0.1048327916972429,False
36031,Essex County,New York,9525,1,0.10498687664041995,False
06007,Butte County,California,38054,4,0.10511378567299101,False
26059,Hillsdale County,Michigan,9483,1,0.10545186122535062,False
41047,Marion County,Oregon,56857,6,0.10552790333644055,False
01001,Autauga County,Alabama,9474,1,0.10555203715431707,False
37059,Davie County,North Carolina,9470,1,0.10559662090813093,False
26041,Delta County,Michigan,9421,1,0.10614584439019212,False
18065,Henry County,Indiana,9393,1,0.10646225912913872,False
37045,Cleveland County,North Carolina,18774,2,0.10653030787258976,False
26161,Washtenaw County,Michigan,56244,6,0.10667804565820355,False
12121,Suwannee County,Florida,9368,1,0.1067463706233988,False
42029,Chester County,Pennsylvania,93642,10,0.10678968838768928,False
48213,Henderson County,Texas,18727,2,0.10679767181075453,False
54069,Ohio County,West Virginia,9361,1,0.10682619378271553,False
17019,Champaign County,Illinois,28065,3,0.10689470871191876,False
01123,Tallapoosa County,Alabama,9342,1,0.10704345964461572,False
05119,Pulaski County,Arkansas,64832,7,0.10797137216189537,False
12101,Pasco County,Florida,129661,14,0.10797387032338174,False
37111,McDowell County,North Carolina,9257,1,0.10802635843145728,False
37063,Durham County,North Carolina,46239,5,0.10813382642358182,False
48099,Coryell County,Texas,9221,1,0.10844810758052273,False
48073,Cherokee County,Texas,9195,1,0.10875475802066341,False
25005,Bristol County,Massachusetts,100780,11,0.10914864060329431,False
22113,Vermilion Parish,Louisiana,9161,1,0.10915838882218099,False
37085,Harnett County,North Carolina,18300,2,0.1092896174863388,False
04023,Santa Cruz County,Arizona,9123,1,0.10961306587745259,False
37055,Dare County,North Carolina,9108,1,0.10979358805445763,False
47187,Williamson County,Tennessee,36307,4,0.11017159225493707,False
48325,Medina County,Texas,9047,1,0.11053387863380126,False
37127,Nash County,North Carolina,18090,2,0.1105583195135434,False
18093,Lawrence County,Indiana,9036,1,0.11066843736166446,False
06053,Monterey County,California,63232,7,0.11070344129554656,False
37031,Carteret County,North Carolina,18051,2,0.11079718575148191,False
18141,St. Joseph County,Indiana,45036,5,0.11102229327648992,False
04025,Yavapai County,Arizona,80878,9,0.11127871609090234,False
13129,Gordon County,Georgia,8980,1,0.111358574610245,False
48349,Navarro County,Texas,8950,1,0.111731843575419,False
01113,Russell County,Alabama,8948,1,0.11175681716584712,False
13137,Habersham County,Georgia,8931,1,0.11196954428395477,False
36033,Franklin County,New York,8902,1,0.11233430689732644,False
01045,Dale County,Alabama,8892,1,0.11246063877642826,False
04019,Pima County,Arizona,222074,25,0.11257508758341814,False
33011,Hillsborough County,New Hampshire,71059,8,0.11258250186464769,False
41011,Coos County,Oregon,17750,2,0.11267605633802817,False
33015,Rockingham County,New Hampshire,62005,7,0.11289412144181922,False
55071,Manitowoc County,Wisconsin,17671,2,0.11317978609020429,False
40137,Stephens County,Oklahoma,8833,1,0.11321181931393638,False
48251,Johnson County,Texas,26499,3,0.11321181931393638,False
08045,Garfield County,Colorado,8827,1,0.11328877308258752,False
26073,Isabella County,Michigan,8818,1,0.11340440009072351,False
19181,Warren County,Iowa,8813,1,0.11346873936230568,False
37099,Jackson County,North Carolina,8799,1,0.11364927832708262,False
01089,Madison County,Alabama,61396,7,0.1140139422763698,False
45003,Aiken County,South Carolina,35009,4,0.11425633408552087,False
16069,Nez Perce County,Idaho,8733,1,0.11450818733539447,False
47093,Knox County,Tennessee,78379,9,0.11482667551257351,False
08029,Delta County,Colorado,8701,1,0.11492931846914148,False
39033,Crawford County,Ohio,8696,1,0.11499540018399264,False
04015,Mohave County,Arizona,69401,8,0.1152721142346652,False
13291,Union County,Georgia,8673,1,0.11530035743110804,False
12021,Collier County,Florida,130092,15,0.11530301632690712,False
06079,San Luis Obispo County,California,60708,7,0.11530605521512814,False
55015,Calumet County,Wisconsin,8667,1,0.11538017768547364,False
55083,Oconto County,Wisconsin,8661,1,0.11546010853250202,False
39043,Erie County,Ohio,17265,2,0.11584129742253113,False
45075,Orangeburg County,South Carolina,17227,2,0.11609682475184305,False
12117,Seminole County,Florida,77479,9,0.11616050800862168,False
48493,Wilson County,Texas,8588,1,0.11644154634373545,False
37109,Lincoln County,North Carolina,17168,2,0.11649580615097856,False
40083,Logan County,Oklahoma,8583,1,0.1165093790050099,False
21113,Jessamine County,Kentucky,8563,1,0.11678150181011328,False
01003,Baldwin County,Alabama,51326,6,0.11689981685695358,False
37051,Cumberland County,North Carolina,42744,5,0.11697548193898559,False
21107,Hopkins County,Kentucky,8525,1,0.11730205278592376,False
23003,Aroostook County,Maine,17049,2,0.11730893307525368,False
12073,Leon County,Florida,42546,5,0.11751986085648473,False
36045,Jefferson County,New York,16998,2,0.11766090128250382,False
13275,Thomas County,Georgia,8487,1,0.11782726522917403,False
41017,Deschutes County,Oregon,42327,5,0.11812790889975666,False
42133,York County,Pennsylvania,84652,10,0.11813069980626566,False
29077,Greene County,Missouri,50744,6,0.11824058016711336,False
28047,Harrison County,Mississippi,33787,4,0.11838872939296179,False
17029,Coles County,Illinois,8444,1,0.11842728564661298,False
39149,Shelby County,Ohio,8440,1,0.11848341232227488,False
04027,Yuma County,Arizona,42186,5,0.11852273266012421,False
12081,Manatee County,Florida,117425,14,0.11922503725782414,False
41015,Curry County,Oregon,8345,1,0.11983223487118036,False
13139,Hall County,Georgia,33285,4,0.12017425266636622,False
26063,Huron County,Michigan,8316,1,0.12025012025012026,False
42119,Union County,Pennsylvania,8282,1,0.12074378169524269,False
01083,Limestone County,Alabama,16544,2,0.12088974854932302,False
26111,Midland County,Michigan,16534,2,0.120962864400629,False
50001,Addison County,Vermont,8266,1,0.12097749818533753,False
17111,McHenry County,Illinois,49532,6,0.12113381248485827,False
12027,DeSoto County,Florida,8254,1,0.121153380179307,False
45025,Chesterfield County,South Carolina,8253,1,0.12116806009935781,False
37145,Person County,North Carolina,8250,1,0.12121212121212122,False
27021,Cass County,Minnesota,8238,1,0.12138868657441126,False
21093,Hardin County,Kentucky,16456,2,0.12153621779290227,False
47037,Davidson County,Tennessee,90153,11,0.12201479706720797,False
30013,Cascade County,Montana,16354,2,0.12229423994129877,False
48221,Hood County,Texas,16302,2,0.122684333210649,False
53007,Chelan County,Washington,16291,2,0.12276717205819164,False
04007,Gila County,Arizona,16289,2,0.12278224568727363,False
01115,St. Clair County,Alabama,16285,2,0.12281240405280934,False
13051,Chatham County,Georgia,48814,6,0.12291555701233252,False
18095,Madison County,Indiana,24354,3,0.1231830500123183,False
30031,Gallatin County,Montana,16230,2,0.12322858903265557,False
29019,Boone County,Missouri,24330,3,0.12330456226880394,False
44007,Providence County,Rhode Island,105399,13,0.12334082866061348,False
49057,Weber County,Utah,32361,4,0.12360557461141497,False
47189,Wilson County,Tennessee,24231,3,0.1238083446824316,False
12093,Okeechobee County,Florida,8072,1,0.1238850346878097,False
23029,Washington County,Maine,8071,1,0.12390038409119068,False
49021,Iron County,Utah,8059,1,0.12408487405385284,False
45019,Charleston County,South Carolina,72478,9,0.1241756119098209,False
06033,Lake County,California,16105,2,0.12418503570319776,False
39051,Fulton County,Ohio,8037,1,0.12442453651860148,False
31109,Lancaster County,Nebraska,48205,6,0.12446841613940463,False
15007,Kauai County,Hawaii,16018,2,0.1248595330253465,False
21009,Barren County,Kentucky,8002,1,0.12496875781054738,False
16001,Ada County,Idaho,79976,10,0.12503751125337603,False
47029,Cocke County,Tennessee,7981,1,0.1252975817566721,False
51073,Gloucester County,Virginia,7975,1,0.12539184952978058,False
12083,Marion County,Florida,111456,14,0.12561010623026128,False
37181,Vance County,North Carolina,7958,1,0.12565971349585323,False
26081,Kent County,Michigan,95484,12,0.12567550584391105,False
42109,Snyder County,Pennsylvania,7943,1,0.12589701624071511,False
12009,Brevard County,Florida,150162,19,0.12653001425127527,False
39107,Mercer County,Ohio,7903,1,0.12653422750854107,False
42003,Allegheny County,Pennsylvania,244881,31,0.12659209983624697,False
27007,Beltrami County,Minnesota,7880,1,0.1269035532994924,False
54025,Greenbrier County,West Virginia,7839,1,0.12756729174639622,False
27005,Becker County,Minnesota,7815,1,0.12795905310300704,False
45029,Colleton County,South Carolina,7771,1,0.12868356710848025,False
36023,Cortland County,New York,7769,1,0.12871669455528384,False
37197,Yadkin County,North Carolina,7756,1,0.12893243940175347,False
56013,Fremont County,Wyoming,7755,1,0.1289490651192779,False
54039,Kanawha County,West Virginia,38593,5,0.12955717358070118,False
18127,Porter County,Indiana,30874,4,0.12955885210857032,False
47059,Greene County,Tennessee,15436,2,0.1295672454003628,False
39089,Licking County,Ohio,30851,4,0.12965544066642898,False
21089,Greenup County,Kentucky,7706,1,0.12976901116013495,False
53037,Kittitas County,Washington,7691,1,0.1300221037576388,False
01121,Talladega County,Alabama,15357,2,0.13023376961646155,False
49003,Box Elder County,Utah,7671,1,0.13036110024768607,False
28151,Washington County,Mississippi,7669,1,0.13039509714434735,False
39057,Greene County,Ohio,30665,4,0.13044187184086092,False
13217,Newton County,Georgia,15331,2,0.1304546344008871,False
13227,Pickens County,Georgia,7660,1,0.13054830287206265,False
51155,Pulaski County,Virginia,7656,1,0.13061650992685478,False
12053,Hernando County,Florida,53527,7,0.13077512283520468,False
37153,Richmond County,North Carolina,7646,1,0.13078733978550874,False
42011,Berks County,Pennsylvania,76181,10,0.13126632624932724,False
48265,Kerr County,Texas,15227,2,0.13134563604124255,False
19013,Black Hawk County,Iowa,22833,3,0.1313887793982394,False
39027,Clinton County,Ohio,7608,1,0.13144058885383805,False
47079,Henry County,Tennessee,7601,1,0.13156163662675965,False
45071,Newberry County,South Carolina,7593,1,0.13170025023047544,False
06061,Placer County,California,83236,11,0.13215435628814454,False
28071,Lafayette County,Mississippi,7543,1,0.13257324671881213,False
42031,Clarion County,Pennsylvania,7530,1,0.13280212483399734,False
41057,Tillamook County,Oregon,7527,1,0.13285505513484788,False
48013,Atascosa County,Texas,7518,1,0.13301409949454643,False
33001,Belknap County,New Hampshire,15026,2,0.1331026221216558,False
12127,Volusia County,Florida,142584,19,0.13325478314537395,False
37003,Alexander County,North Carolina,7500,1,0.13333333333333333,False
39025,Clermont County,Ohio,37474,5,0.1334258419170625,False
27111,Otter Tail County,Minnesota,14970,2,0.13360053440213762,False
05055,Greene County,Arkansas,7465,1,0.13395847287340923,False
37035,Catawba County,North Carolina,29857,4,0.13397193288006162,False
47065,Hamilton County,Tennessee,67162,9,0.13400434769661415,False
30111,Yellowstone County,Montana,29849,4,0.1340078394586083,False
48217,Hill County,Texas,7442,1,0.13437248051599032,False
55033,Dunn County,Wisconsin,7428,1,0.13462574044157244,False
35043,Sandoval County,New Mexico,29710,4,0.13463480309660047,False
18071,Jackson County,Indiana,7425,1,0.13468013468013468,False
06085,Santa Clara County,California,273921,37,0.13507544145939887,False
17121,Marion County,Illinois,7398,1,0.13517166801838335,False
39155,Trumbull County,Ohio,44363,6,0.13524784166986,False
40097,Mayes County,Oklahoma,7368,1,0.13572204125950055,False
37171,Surry County,North Carolina,14719,2,0.13587879611386644,False
02170,Matanuska-Susitna Borough,Alaska,14713,2,0.1359342078434038,False
55045,Green County,Wisconsin,7348,1,0.13609145345672294,False
13215,Muscogee County,Georgia,29370,4,0.13619339462036092,False
31157,Scotts Bluff County,Nebraska,7342,1,0.13620266957232363,False
26017,Bay County,Michigan,22007,3,0.13632026173490253,False
26031,Cheboygan County,Michigan,7327,1,0.1364815067558346,False
51041,Chesterfield County,Virginia,58394,8,0.13700037675103607,False
40017,Canadian County,Oklahoma,21889,3,0.1370551418520718,False
12085,Martin County,Florida,50992,7,0.13727643551929714,False
55109,St. Croix County,Wisconsin,14531,2,0.13763677654669326,False
17081,Jefferson County,Illinois,7261,1,0.13772207684891888,False
17097,Lake County,Illinois,108824,15,0.1378372417849004,False
05139,Union County,Arkansas,7254,1,0.13785497656465398,False
50021,Rutland County,Vermont,14500,2,0.13793103448275862,False
30049,Lewis and Clark County,Montana,14452,2,0.1383891502906172,False
19111,Lee County,Iowa,7208,1,0.13873473917869034,False
08123,Weld County,Colorado,43229,6,0.13879571583890443,False
42047,Elk County,Pennsylvania,7188,1,0.1391207568169171,False
02020,Anchorage Municipality,Alaska,35936,5,0.13913624220837043,False
17161,Rock Island County,Illinois,28691,4,0.13941654177268134,False
22017,Caddo Parish,Louisiana,42913,6,0.1398177708386736,False
37067,Forsyth County,North Carolina,64234,9,0.1401127128934832,False
55009,Brown County,Wisconsin,42792,6,0.14021312394840157,False
01051,Elmore County,Alabama,14244,2,0.14040999719180006,False
27053,Hennepin County,Minnesota,191812,27,0.14076283027130734,False
13071,Colquitt County,Georgia,7092,1,0.14100394811054712,False
39097,Madison County,Ohio,7089,1,0.1410636196924813,False
05035,Crittenden County,Arkansas,7061,1,0.141622999575131,False
20079,Harvey County,Kansas,7056,1,0.1417233560090703,False
42051,Fayette County,Pennsylvania,28146,4,0.14211610886093937,False
29101,Johnson County,Missouri,7013,1,0.14259232853272494,False
04012,La Paz County,Arizona,7012,1,0.1426126640045636,False
17057,Fulton County,Illinois,7011,1,0.14263300527742118,False
21157,Marshall County,Kentucky,7006,1,0.14273479874393377,False
12061,Indian River County,Florida,56023,8,0.14279849347589382,False
31111,Lincoln County,Nebraska,7002,1,0.14281633818908884,False
27147,Steele County,Minnesota,6994,1,0.14297969688304263,False
28113,Pike County,Mississippi,6976,1,0.143348623853211,False
56033,Sheridan County,Wyoming,6974,1,0.14338973329509608,False
06077,San Joaquin County,California,104481,15,0.14356677290607864,False
39055,Geauga County,Ohio,20735,3,0.14468290330359296,False
21071,Floyd County,Kentucky,6874,1,0.14547570555717196,False
39063,Hancock County,Ohio,13726,2,0.14570887367040652,False
37017,Bladen County,North Carolina,6858,1,0.1458151064450277,False
18005,Bartholomew County,Indiana,13706,2,0.14592149423610096,False
26029,Charlevoix County,Michigan,6849,1,0.1460067163089502,False
30093,Silver Bow County,Montana,6849,1,0.1460067163089502,False
50005,Caledonia County,Vermont,6840,1,0.14619883040935672,False
54077,Preston County,West Virginia,6834,1,0.1463271875914545,False
05023,Cleburne County,Arkansas,6829,1,0.1464343242055938,False
39151,Stark County,Ohio,75100,11,0.14647137150466047,False
24023,Garrett County,Maryland,6790,1,0.14727540500736377,False
37133,Onslow County,North Carolina,20307,3,0.14773230905599055,False
06073,San Diego County,California,493837,73,0.1478220546455612,False
26049,Genesee County,Michigan,74147,11,0.14835394554061526,False
45053,Jasper County,South Carolina,6731,1,0.1485663348685188,False
13233,Polk County,Georgia,6727,1,0.1486546751895347,False
45089,Williamsburg County,South Carolina,6709,1,0.14905351021016544,False
21083,Graves County,Kentucky,6709,1,0.14905351021016544,False
46013,Brown County,South Dakota,6708,1,0.1490757304710793,False
01055,Etowah County,Alabama,20119,3,0.14911277896515732,False
18069,Huntington County,Indiana,6688,1,0.14952153110047847,False
47141,Putnam County,Tennessee,13333,2,0.15000375009375233,False
35001,Bernalillo County,New Mexico,119885,18,0.15014388789256372,False
05015,Carroll County,Arkansas,6640,1,0.15060240963855423,False
17021,Christian County,Illinois,6631,1,0.15080681646810434,False
30063,Missoula County,Montana,19892,3,0.15081439774783834,False
42015,Bradford County,Pennsylvania,13252,2,0.15092061575611226,False
16005,Bannock County,Idaho,13244,2,0.15101177891875567,False
45047,Greenwood County,South Carolina,13243,2,0.15102318205844598,False
04013,Maricopa County,Arizona,718079,109,0.1517938834028011,False
35045,San Juan County,New Mexico,19760,3,0.15182186234817815,False
28075,Lauderdale County,Mississippi,13121,2,0.1524274064476793,False
13179,Liberty County,Georgia,6558,1,0.15248551387618176,False
42019,Butler County,Pennsylvania,39327,6,0.1525669387443741,False
29097,Jasper County,Missouri,19570,3,0.1532958610117527,False
21117,Kenton County,Kentucky,26080,4,0.15337423312883436,False
48149,Fayette County,Texas,6519,1,0.15339776039269826,False
39041,Delaware County,Ohio,32507,5,0.15381302488694742,False
28003,Alcorn County,Mississippi,6477,1,0.1543924656476764,False
41059,Umatilla County,Oregon,12946,2,0.15448787270199288,False
22115,Vernon Parish,Louisiana,6470,1,0.1545595054095827,False
40081,Lincoln County,Oklahoma,6470,1,0.1545595054095827,False
20035,Cowley County,Kansas,6469,1,0.15458339774308238,False
16017,Bonner County,Idaho,12932,2,0.1546551190844417,False
47045,Dyer County,Tennessee,6429,1,0.15554518587649713,False
46081,Lawrence County,South Dakota,6413,1,0.15593326056447843,False
50019,Orleans County,Vermont,6410,1,0.15600624024961,False
05145,White County,Arkansas,12817,2,0.15604275571506593,False
48015,Austin County,Texas,6404,1,0.1561524047470331,False
13277,Tift County,Georgia,6404,1,0.1561524047470331,False
45059,Laurens County,South Carolina,12803,2,0.15621338748730768,False
13255,Spalding County,Georgia,12797,2,0.15628662967883097,False
18109,Morgan County,Indiana,12780,2,0.15649452269170577,False
51810,Virginia Beach city,Virginia,70246,11,0.15659254619480115,False
28081,Lee County,Mississippi,12772,2,0.15659254619480115,False
17085,Jo Daviess County,Illinois,6385,1,0.15661707126076743,False
47025,Claiborne County,Tennessee,6384,1,0.15664160401002505,False
37057,Davidson County,North Carolina,31840,5,0.157035175879397,False
19179,Wapello County,Iowa,6362,1,0.15718327569946555,False
21035,Calloway County,Kentucky,6357,1,0.15730690577316345,False
55079,Milwaukee County,Wisconsin,133478,21,0.1573292977119825,False
39127,Perry County,Ohio,6355,1,0.15735641227380015,False
36077,Otsego County,New York,12700,2,0.15748031496062992,False
54003,Berkeley County,West Virginia,19045,3,0.15752165922814387,False
01127,Walker County,Alabama,12696,2,0.1575299306868305,False
19125,Marion County,Iowa,6347,1,0.15755475027572083,False
17049,Effingham County,Illinois,6331,1,0.15795293002685198,False
21199,Pulaski County,Kentucky,12652,2,0.15807777426493835,False
45055,Kershaw County,South Carolina,12641,2,0.15821533106558028,False
18081,Johnson County,Indiana,25273,4,0.15827167332726627,False
47157,Shelby County,Tennessee,132606,21,0.15836387493778561,False
13127,Glynn County,Georgia,18923,3,0.1585372298261375,False
48143,Erath County,Texas,6292,1,0.1589319771137953,False
39137,Putnam County,Ohio,6287,1,0.1590583744234134,False
18053,Grant County,Indiana,12573,2,0.15907102521275748,False
48367,Parker County,Texas,25050,4,0.1596806387225549,False
47131,Obion County,Tennessee,6261,1,0.15971889474524836,False
12019,Clay County,Florida,37541,6,0.1598252577182281,False
01049,DeKalb County,Alabama,12507,2,0.15991045014791716,False
47011,Bradley County,Tennessee,18739,3,0.1600939217674369,False
13047,Catoosa County,Georgia,12471,2,0.1603720631865929,False
54083,Randolph County,West Virginia,6228,1,0.16056518946692355,False
48071,Chambers County,Texas,6221,1,0.16074586079408457,False
20125,Montgomery County,Kansas,6207,1,0.1611084259706783,False
18077,Jefferson County,Indiana,6203,1,0.16121231662098984,False
51760,Richmond city,Virginia,31008,5,0.16124871001031993,False
51197,Wythe County,Virginia,6201,1,0.16126431220770843,False
19061,Dubuque County,Iowa,18570,3,0.16155088852988692,False
29095,Jackson County,Missouri,111391,18,0.16159294736558608,False
29015,Benton County,Missouri,6183,1,0.16173378618793466,False
35027,Lincoln County,New Mexico,6178,1,0.16186468112657817,False
51061,Fauquier County,Virginia,12345,2,0.16200891049007696,False
01093,Marion County,Alabama,6157,1,0.16241676140977748,False
51089,Henry County,Virginia,12296,2,0.16265452179570594,False
21177,Muhlenberg County,Kentucky,6142,1,0.16281341582546402,False
26043,Dickinson County,Michigan,6138,1,0.16291951775822744,False
37069,Franklin County,North Carolina,12276,2,0.16291951775822744,False
39157,Tuscarawas County,Ohio,18403,3,0.16301689941857306,False
37165,Scotland County,North Carolina,6134,1,0.163025758069775,False
31141,Platte County,Nebraska,6128,1,0.16318537859007834,False
06065,Riverside County,California,371046,61,0.1644001013351444,False
54011,Cabell County,West Virginia,18247,3,0.1644105880418699,False
45023,Chester County,South Carolina,6079,1,0.16450074025333114,False
51019,Bedford County,Virginia,18224,3,0.1646180860403863,False
32510,Carson City,Nevada,12128,2,0.16490765171503957,False
21227,Warren County,Kentucky,18185,3,0.16497113005224087,False
18073,Jasper County,Indiana,6055,1,0.16515276630883569,False
12097,Osceola County,Florida,54492,9,0.16516185862144903,False
12111,St. Lucie County,Florida,84733,14,0.1652248828673598,False
37167,Stanly County,North Carolina,12102,2,0.16526194017517767,False
51163,Rockbridge County,Virginia,6048,1,0.16534391534391535,False
31119,Madison County,Nebraska,6043,1,0.16548072149594573,False
38017,Cass County,North Dakota,24154,4,0.16560404073859403,False
18167,Vigo County,Indiana,18107,3,0.16568178052686805,False
28085,Lincoln County,Mississippi,6035,1,0.16570008285004142,False
40125,Pottawatomie County,Oklahoma,12035,2,0.1661819692563357,False
01019,Cherokee County,Alabama,6003,1,0.16658337497917708,False
51540,Charlottesville city,Virginia,6002,1,0.16661112962345886,False
18057,Hamilton County,Indiana,48006,8,0.16664583593717452,False
47183,Weakley County,Tennessee,5982,1,0.16716817118020727,False
05069,Jefferson County,Arkansas,11935,2,0.1675743611227482,False
48203,Harrison County,Texas,11934,2,0.16758840288252053,False
13147,Hart County,Georgia,5947,1,0.1681520094165125,False
17075,Iroquois County,Illinois,5939,1,0.16837851490149855,False
54107,Wood County,West Virginia,17791,3,0.16862458546456074,False
27103,Nicollet County,Minnesota,5906,1,0.16931933626820184,False
51550,Chesapeake city,Virginia,35362,6,0.16967366099202535,False
12071,Lee County,Florida,229480,39,0.16994945093254316,False
39103,Medina County,Ohio,35200,6,0.17045454545454547,False
35035,Otero County,New Mexico,11723,2,0.17060479399471123,False
06063,Plumas County,California,5848,1,0.1709986320109439,False
27119,Polk County,Minnesota,5829,1,0.171556013038257,False
26127,Oceana County,Michigan,5828,1,0.17158544955387783,False
29207,Stoddard County,Missouri,5817,1,0.17190991920233797,False
29167,Polk County,Missouri,5815,1,0.17196904557179707,False
28067,Jones County,Mississippi,11600,2,0.17241379310344826,False
02122,Kenai Peninsula Borough,Alaska,11578,2,0.17274140611504576,False
21235,Whitley County,Kentucky,5779,1,0.17304031839418585,False
21067,Fayette County,Kentucky,46194,8,0.17318266441529204,False
54067,Nicholas County,West Virginia,5759,1,0.17364125716270185,False
27009,Benton County,Minnesota,5755,1,0.1737619461337967,False
12129,Wakulla County,Florida,5750,1,0.1739130434782609,False
01081,Lee County,Alabama,22970,4,0.174140182847192,False
38015,Burleigh County,North Dakota,17208,3,0.17433751743375173,False
19155,Pottawattamie County,Iowa,17147,3,0.1749577185513501,False
06013,Contra Costa County,California,193816,34,0.17542411359227308,False
48309,McLennan County,Texas,39781,7,0.17596339961288052,False
25023,Plymouth County,Massachusetts,102175,18,0.1761683386346954,False
51069,Frederick County,Virginia,17015,3,0.1763150161622098,False
26129,Ogemaw County,Michigan,5659,1,0.17670966601873123,False
